ADP_BCID_Bayes	ADP_s_mean_Bayes	ADP_s_std_Bayes	ADP_s_time
174	0.3088276302993749	0.0336205235490718	9
175	0.4206596527765533	0.03904882178747124	9
177	0.5272650630834439	0.035629928385246624	9
178	0.2750424387745666	0.03528729211037766	9
180	0.751936468178023	0.0462316351136517	9
182	0.7357369686061395	0.028309332518862113	9
183	0.3681114342926979	0.030490351089000105	9
186	0.47910265290392406	0.035786401220364264	9
187	0.15254386159985567	0.033578543749795256	8
188	0.40355675401805247	0.041509137301546796	9
189	0.7780253041996366	0.04045923799883224	9
191	0.17745078109664222	0.035904165695065465	9
192	0.8045150250967119	0.033724704439407976	9
193	0.3223033002120778	0.03322214106834954	9
194	0.6497794090105485	0.05066315831296795	9
196	0.3143492044552066	0.04325637134566582	8
197	0.25366941500401025	0.036504847794289946	9
198	0.6694320600786908	0.035289828698130896	9
199	0.5174735411209413	0.04802639133301537	9
201	0.5012915678975384	0.04519639522753058	9
202	0.6122345860400749	0.032316609843696185	9
203	0.45463060815395	0.03145835653865577	9
204	0.20337589405237294	0.03515962959256617	7
205	0.40809804749497774	0.0436504961619328	9
271	0.20507662207708194	0.04985118632789274	7
415	0.1761524958754246	0.03997646616581916	9
456	0.16922159375326581	0.04194868776079233	9
576	0.24739472413664956	0.059623124241591254	8
583	0.18270242531531944	0.04405500697122619	6
646	0.2839312784871402	0.05828529944673042	9
720	0.20864305172245454	0.04703080154051276	8
923	0.16683859542464888	0.03953415619418971	9
995	0.17981697468662688	0.041598298790304154	7
998	0.24478631727928504	0.043294295012040324	9
1017	0.24673473950115876	0.043150057133678144	9
1052	0.30070009525966945	0.05946647030152335	9
1070	0.17477379981719426	0.04179258130817335	8
1124	0.18690747804976057	0.04670025075175807	8
1153	0.2642179695900976	0.05763244372184008	6
1204	0.25880320031452037	0.059042216962680985	7
1361	0.3296169468061217	0.07073930434260359	4
1410	0.16003420664364945	0.038721596523912764	7
1411	0.21896169467589396	0.05304320406968217	8
1445	0.22638447173320314	0.0523398023108188	6
1459	0.19720360345169616	0.046849439293726605	6
1496	0.14657114892459416	0.0332752103048147	9
1540	0.27475641131929585	0.06273661103992492	8
1552	0.19281009017868064	0.04702353014740293	9
1567	0.19971713637183652	0.049046358441532656	9
1574	0.16062927501740215	0.0399865536723516	8
1582	0.17993709802823737	0.04203551895722972	8
1698	0.2645555901251172	0.05829834386136501	7
1747	0.20175787664263703	0.04631144793985662	6
1775	0.28756597870643413	0.061876529430633896	7
1804	0.14948243685935322	0.035247454417091865	9
1815	0.3101308651107932	0.06261625331299442	6
1871	0.18667045111761832	0.0454906668571079	6
1874	0.2651699579280571	0.05022780130094569	9
1913	0.17609983184434413	0.038293456277665984	8
1990	0.25253567349384004	0.04671696792747668	9
2020	0.3665250922598599	0.06784028050150456	7
2113	0.175846543767815	0.04134232886892176	8
2115	0.18823574282410938	0.04378077172631884	7
2239	0.2975141330445992	0.0622596314418658	7
2443	0.2930852125667995	0.06934076942241887	6
2509	0.14314033482375377	0.03386481544056968	9
2519	0.17886717970515661	0.04395759774899684	8
2614	0.16011657471699745	0.03798535233973552	9
2661	0.201075141272956	0.04438698103198574	8
2663	0.22645221498472037	0.050344673782935244	7
2759	0.17659739843703934	0.042706269428771385	8
2946	0.16612494765651112	0.03486460886354087	9
2986	0.2035586974487833	0.04858654373031955	7
3018	0.24605943175945344	0.05481162960485183	7
3036	0.18831498508680802	0.03672945026784472	9
3041	0.23577035301504556	0.056097968873189574	6
3087	0.29110723628183166	0.07147649313141466	7
3110	0.22147909578128905	0.043261146921886255	9
3302	0.16445384534188728	0.04073253741934697	8
3308	0.1954995085140567	0.04856883712370687	7
3331	0.19174384976941714	0.04575859041071483	7
3335	0.2139573106858029	0.040113663168659754	7
3437	0.3375744797039901	0.07312254266752784	9
3546	0.261114673331408	0.06501056212409441	8
3594	0.16103556084636456	0.03863927968483735	9
3608	0.2746104016885871	0.057770076487570175	7
3615	0.19847114534104898	0.03978647081408639	9
3635	0.1591228794757409	0.03674478802715715	9
3663	0.2179840633541099	0.04685600068831024	6
3716	0.15072993052092978	0.03575091618729423	9
3740	0.23096920161680906	0.04041408280730354	9
3790	0.2431389919683456	0.05396510892421278	6
3867	0.19132239847354424	0.0476200332265944	6
3982	0.19230956051813963	0.043920485564775937	9
3994	0.251193832938639	0.05406231310229754	6
4092	0.2427178785095341	0.05505642013371101	6
4187	0.22061111833685076	0.045962163065219476	8
4200	0.20657958164431817	0.04199793550150541	9
4212	0.2437238269184749	0.05231130098089507	5
4227	0.2026702032848495	0.04506657218735744	8
4296	0.17721312239775144	0.04154708697119626	9
4439	0.22605122097087132	0.04911958482259654	6
4484	0.19836955658499655	0.04566738682495488	7
4492	0.2633302435683978	0.05925734178656099	9
4497	0.22767453386065004	0.0518603237715451	6
4538	0.2505496472043583	0.04053028021554774	9
4570	0.18079130606024282	0.034307317492186296	9
4573	0.23388124371543909	0.05468674260408247	8
4613	0.1902737144275058	0.04295420432562985	7
4747	0.2942930931481082	0.06322520908367366	8
4861	0.2539145767721074	0.05215919635246161	6
4866	0.13250922272310658	0.03237062648835497	9
4907	0.19565482583281654	0.042710044259567745	9
4968	0.2182581252379875	0.05189555742952991	8
4981	0.3436403979407219	0.0733287752423199	8
5157	0.24676118032035332	0.05578569303266957	6
5178	0.29008928923523347	0.05166134418569663	9
5215	0.23881588995903877	0.05778996850627504	6
5217	0.23272624344393383	0.05250629595195715	7
5305	0.3615845628412344	0.09022752004304234	3
5322	0.19725168524015155	0.04729060500201146	8
5371	0.15476568236499785	0.034664542461516484	9
5510	0.21196713405400228	0.045657460981274316	7
5685	0.26227709688130313	0.0610612076987568	7
5724	0.22629609985941943	0.046342594957754675	8
5757	0.2947828229435934	0.058908738827618115	8
5780	0.2952193029142499	0.06189745777747272	6
5828	0.18930837471144324	0.041672352247784386	8
5871	0.23116526949089694	0.03945375741681886	9
5971	0.2715341246065755	0.06651119449508484	5
6110	0.3601680721641264	0.08428465624480311	6
6176	0.26830149811130033	0.06148385789738996	8
6364	0.23507892586106127	0.05351847508280992	6
6442	0.1865387321984851	0.03673114950202907	9
6464	0.1768313190726502	0.033931246881181404	9
6531	0.21063323861706434	0.05080078213924567	8
6554	0.4450469110884048	0.10091404243802081	5
6631	0.13193309925918625	0.032567632120137406	9
6642	0.18696560747629884	0.041626988395297826	9
6665	0.1901134296803291	0.04741313720789104	6
6713	0.19511423518486695	0.0481463769430062	6
6891	0.26632922878156867	0.060849758850788194	8
6993	0.155614235182623	0.036120136803528394	9
7053	0.18232506685688246	0.04107038785857199	8
7055	0.15907229964092431	0.03868172027776045	9
7290	0.21947040693030548	0.04874634639748954	7
7407	0.2491593636308299	0.05823434039531186	7
7540	0.24974947027201064	0.062076703852354094	9
7557	0.2103121137559624	0.046011010057370724	7
7575	0.28585588255018013	0.051612723931369744	8
7635	0.22669662627546913	0.05286523978345994	7
7714	0.15452123177294683	0.03625300001473661	8
7735	0.261846268099856	0.061949109599005917	6
7825	0.1912381457818522	0.046155727605012645	7
7848	0.19031390651548125	0.040070733304920926	9
7889	0.17835188586309586	0.04144444077408876	8
7917	0.2608131339262657	0.059059625939111085	6
8149	0.20728695044504838	0.04556918477590327	8
8183	0.16767394916573647	0.03785437220722937	7
8410	0.2057826619565285	0.0485132027459049	7
8411	0.257723506379466	0.056380443264332385	8
8515	0.17344965924429706	0.041764445528766556	8
8524	0.16907474750765628	0.04028999216362217	6
8666	0.2533083329390579	0.05621196901795543	6
8671	0.3154455373808263	0.06320498082648116	8
8784	0.1620561357418942	0.03971485904748168	8
8812	0.18503799059916856	0.04617141380935346	8
8862	0.25136322572751785	0.05711577794962612	7
8930	0.17796581248578747	0.044123554440859	7
9021	0.20021810088293554	0.04525051594691469	8
9083	0.3638959988827081	0.06590187100152749	8
9155	0.20536789137679526	0.039052901873768454	9
9192	0.24739724163774363	0.06116214760850386	6
9293	0.1567942965219205	0.034477106032701633	9
9333	0.26973571639580357	0.05596200378563741	8
9444	0.23945399364593886	0.05596110757087784	6
9514	0.2955397338693299	0.05571704431416627	6
9527	0.2828433055215753	0.06768227160671461	6
9595	0.3022441200353329	0.06501747466096706	7
9619	0.21645068883487034	0.04672765673394427	8
9621	0.2583553582663401	0.05667829023766164	7
9632	0.23027983948482655	0.04785926865685277	5
9736	0.38447921586354034	0.0831782339548687	7
9741	0.27356323165872215	0.05293296285553871	9
9761	0.22463125687303218	0.048186606636845424	7
9857	0.16611284962581568	0.03996125628516256	9
9881	0.1768971684911337	0.04330400820438118	8
9998	0.16664211634332501	0.038896066426518744	7
