listID	  BCID	TAG	 k	 a	 b	 s_mean	 s_var	 log_normalization 	 log_prob_survive_cummulated
219	 1578	Neutral	1.9079383972395982	 150.75777389385752	 0.24286858423260801	 0.09864403260941014	 0.001141392412615911	 114.69311402150822	 -0.8854763411171415
231	 1856	Neutral	5.1001540227357225	 427.5047407687135	 0.2106442040363159	 0.08660706674702087	 0.0009334603698406859	 43.81956934128165	 -0.08750491434442452
215	 1496	Adaptive	7.899204096351806	 707.3620073867356	 0.1812632502733739	 0.14657114892459416	 0.0011072396208296465	 17.431995634776776	 -0.1140920509301349
226	 1754	Neutral	1.8803783455955576	 141.02936463108992	 0.24101084621157445	 0.1058977688059937	 0.0016622510240907808	 76.44180179405043	 -0.6218914256330994
224	 1726	Neutral	2.0170881519973825	 166.56417466231187	 0.2609502211094132	 0.07739102510026534	 0.0010716290027821488	 106.44717473699458	 -0.1494180749687254
221	 1653	Neutral	5.1050674730550405	 283.3099790531726	 0.16858816618537253	 0.1052887215819072	 0.0013890204353677518	 27.469101429254884	 -0.3028293422585825
216	 1527	Neutral	2.1575520499330048	 98.18087005395975	 0.16184042390177825	 0.007888933756760039	 0.0015085381362602587	 73.02399015076034	 -0.37150093060361095
225	 1740	Neutral	1.980538873518547	 147.01678034117245	 0.22101709207573245	 0.06793573847141869	 0.0011874389706939244	 99.34009014485954	 -0.3701505038134513
218	 1567	Adaptive	1.9747060326394112	 194.9980849250905	 0.2566202108755446	 0.19971713637183652	 0.002405545276375302	 47.14556370438918	 -0.2943947917470868
228	 1774	Neutral	2.219854818629371	 95.99022346013922	 0.10358972135832967	 -0.013239730997997362	 0.0015813077941229574	 63.97716040817443	 -1.0424375715894456
227	 1761	Adaptive	1.985845770650822	 179.1488670002464	 0.2885980084793772	 0.11112126901676195	 0.001248558210940207	 97.88642726944857	 -0.34396871175029753
232	 1874	Adaptive	2.0876570319765935	 291.45798907023527	 0.40490077701757304	 0.2651699579280571	 0.0025228320235272813	 43.64960105013661	 -0.13274662871707185
230	 1837	Neutral	2.2713576556933073	 102.0385964016091	 0.11934335453670754	 -0.031469747029668184	 0.0015901732952278557	 67.34675530541422	 -0.8279297101839486
236	 2071	Neutral	4.517324514537908	 252.8553495705605	 0.24036780042166903	 0.09182869750333988	 0.0018730340347591142	 20.666073543304826	 -0.3162117954719524
234	 1939	Neutral	2.155374442276427	 111.87281975698373	 0.20097282502576436	 0.06580170647892904	 0.0014535893260801652	 73.43945675661219	 -0.7048810669551309
