listID	BCID	TAG	k	a	b	s_mean	s_var	log_normalization	log_prob_survive_cummulated	 log10 Bayes Factor
1	1	Adaptive	101.52617986957651	1497008.497059003	0.4441468694819712	0.5830489379882913	0.0010563776422243241	-9.45570171598701	0.0	-4.106559077776268
3	3	Adaptive	61.68400022585056	272681.97211355413	0.4454741111232239	0.5614721849426305	0.0012503864113300516	-7.895067998130007	0.0	1.8292571259645711
8	9	Adaptive	56.91576797590782	34302.811633678466	0.41633876968746186	0.3016909677891816	0.000932070335467159	-5.9864504685508075	0.0	3.6792737336287207
5	5	Adaptive	31.74646087727224	59484.525720377635	0.49875616612095863	0.5103915694244586	0.0017365140308915879	-5.628368549613218	0.0	-2.4443694032148295
0	0	Adaptive	63.06656030867528	58483.886903050494	0.4871222808414988	0.36977523483248204	0.00128787729134812	-5.807126058534746	0.0	3.3577265993530254
6	6	Adaptive	19.42352478813221	6228.801569954791	0.4742593457142936	0.2475479265043574	0.00124239248584554	-4.006288226189335	0.0	3.882845775019315
9	13	Adaptive	25.189176946022812	20081.158759822065	0.47630488702115364	0.4386130471837159	0.0017160913607723114	-5.727802424277932	0.0	-2.4875529862959747
11	15	Adaptive	13.956909659662015	6048.464419082387	0.5652482883720555	0.33559582291432316	0.0019745843912692446	-1.190261220810414	-6.661338147750961e-15	4.068347755950604
2	2	Adaptive	45.45516094704711	2069997.7943318621	0.6161928993872896	0.7427787359352691	0.002470936802387751	-9.00897755554398	-3.5216274341116165e-13	-3.91254923996315
4	4	Adaptive	89.8319979147053	8926394.432940338	0.45919426372107347	0.7449925878905685	0.0012122087284428286	-11.043631892183992	0.0	1.8364053797013653
7	8	Adaptive	60.50041479845962	120204.05341034496	0.46967664204798526	0.46921633458231793	0.0012540907168559223	-7.229107568503598	0.0	-3.139561526086147
10	14	Adaptive	96.91224830615162	1194882.9607632325	0.5258293220470236	0.5855119359840916	0.0014856752448722194	-8.600265902781317	0.0	2.388002010249168
17	21	Adaptive	14.284323908766039	5770.047131915669	0.45181291052767975	0.34504851532460784	0.0014890315264455758	-4.534608770368482	0.0	2.4960893483103015
23	27	Adaptive	46.29580196033836	66042.56739347114	0.5059641582237799	0.46147019140898465	0.0015249473335511446	-7.039673673529295	0.0	-3.057291430813367
21	25	Adaptive	44.6444370407954	141546.6301317881	0.47151710412205317	0.6461464800989924	0.0018028706029076006	-8.068597258631716	-2.7751356768514633e-11	-3.504147266135512
20	24	Adaptive	42.928222868726614	177189.47085865238	0.5312470286796929	0.5662056187093464	0.0018151201000501196	-6.1565709989075135	0.0	-2.6737648122711244
22	26	Adaptive	30.028302273975267	15189.695745535619	0.516931667876359	0.34343442949991115	0.001580823403087777	-4.625763217306333	0.0	3.04855934272764
14	18	Adaptive	46.79810215976526	83361.34234404711	0.42802396806354615	0.48114549950302316	0.0011437948933107585	-6.5330891585153505	0.0	-2.837284571325176
15	19	Adaptive	74.18386562886089	381241.28593651723	0.5200157990347928	0.5285415437820129	0.0015040519104159722	-7.829870180684025	0.0	-3.4004694134898896
12	16	Adaptive	50.513270795449245	93072.62059346528	0.51096766998958	0.4689274103802737	0.0015238539025197678	-5.850989674238761	0.0	3.132403453234302
18	22	Adaptive	63.128062331881395	19854347.176968474	0.5696376813149326	0.8285536323390421	0.001826889723218678	-10.5031571813274	0.0	-4.561463206413002
16	20	Adaptive	48.16050299056321	73619.86231967613	0.4924608808382156	0.49074050414937936	0.0014763021362435246	-6.0083390757637	0.0	-2.609388506007859
26	30	Adaptive	21.247774923280836	8745.173112976234	0.3916554233334557	0.3028775811969707	0.0009914550831367562	-4.970895795303983	0.0	3.168956350787961
29	34	Neutral	3.988159477095136	31.831672679622702	0.06573496853487143	0.11694617659474546	0.0018857396772741517	-2.8979135547689197	-0.08851685075339848
19	23	Adaptive	81.01990808131801	1378738.741194357	0.44827353925437907	0.6247959606555059	0.0011621134252590942	-9.969373927283836	0.0	-4.329644084649521
24	28	Adaptive	50.600818695892634	65507.78686017633	0.6220612871952026	0.4295083861882843	0.0021481862856027345	-5.799193197311466	0.0	3.098012197722835
13	17	Adaptive	117.35775742218054	1294698.3632840328	0.5022584561986804	0.5417454183982015	0.001281032503088079	-8.752858733500709	0.0	2.9842913615505084
33	39	Adaptive	4.364383674909725	766.1638376875811	0.39453326903919894	0.15866310074920761	0.0013097923471197172	-2.5198710567488813	-5.3861575246478156e-05	3.6413390389329234
27	31	Adaptive	14.271156402102191	4090.1834510908093	0.42767727692628593	0.2535011825161765	0.0011601779651063166	-4.44932841999071	-2.2136736888025497e-12	-1.932318780978241
