listID	BCID	TAG	k	a	b	s_mean	s_var	log_normalization	log_prob_survive_cummulated	 log10 Bayes Factor
4	4	Adaptive	85.54517145605587	4609595.434730891	0.2722562721975064	0.7455322543440421	0.0013911294389742177	-10.527510571772385	0.0	2.060554021148746
2	2	Adaptive	50.41858783647317	1200278.951747922	0.3894196375509542	0.7562696090088216	0.003411535514414748	-8.829500717663231	-3.5216274341116165e-13	-3.8346034396420965
9	9	Adaptive	96.18937573165577	252664.93218869454	0.2964402642887019	0.3011988481252854	0.0013606098386215208	-7.527775418245051	0.0	3.0098848131567038
8	8	Adaptive	80.10369801822945	285761.4876534327	0.27606104317915536	0.4540882679132683	0.0014401193322493822	-8.371432293384713	0.0	-3.6356668506436653
1	1	Adaptive	102.21974750232036	2077382.3591638636	0.28742048472790455	0.5852203595113992	0.0013397757434410263	-9.780700719521366	0.0	-4.247704351635295
3	3	Adaptive	66.92363863213853	398813.22130025766	0.3298056219084454	0.5542865244582136	0.0021791559585547194	-7.989571801291319	0.0	1.7882146457327421
7	7	Neutral	5.3110728761061585	550.2910145730658	0.3287365814509353	-0.0596780121811847	0.007409062276601253	-1.8400352714789379	-0.003605038755082604	7.146085265430724
10	13	Adaptive	50.43388023169415	60513.87294491046	0.27847939082251577	0.43052932879947975	0.0020998050265586513	-7.029670129445476	0.0	-3.0529469468182886
11	14	Adaptive	92.76832340609057	1679230.020415373	0.3370689474128002	0.5909647932350389	0.0018647843061451261	-9.409891498739498	0.0	2.036386081516898
6	6	Adaptive	75.056139815248	65403.961144290784	0.2903502240526122	0.25019111112578907	0.0014900431250941904	-6.934908760352772	0.0	2.610962037443581
5	5	Adaptive	44.88240522486503	141364.56493358265	0.3183451879832892	0.5260660677851673	0.0024969776958595597	-6.632976662307883	0.0	-2.8806651630333633
0	0	Adaptive	91.25290514395905	293045.27566557814	0.28875939521404914	0.37251078783800184	0.0013921769866355863	-7.4488472598611715	0.0	2.644736140793381
18	21	Adaptive	37.03913138254611	30550.291248375623	0.3351033462733497	0.33491191803523107	0.002455431379787998	-5.393079128235398	0.0	2.1232604090111904
23	26	Adaptive	63.98897773893638	89125.51368751682	0.2969592939749614	0.34583846396015094	0.0016258760401212783	-6.728650739842772	0.0	2.1352868956268645
22	25	Adaptive	50.87236747761181	105922.82921437577	0.27638678089847124	0.6117754368103567	0.0025060593261005608	-9.876939722067103	-2.7751356768514633e-11	-4.289500419396834
13	16	Adaptive	66.99089357611369	269495.57629946637	0.32626994849411534	0.4773396023718287	0.001899894910388518	-7.303386916207273	0.0	2.501635345515875
16	19	Adaptive	86.39856793385674	768560.2435161311	0.3155801855126311	0.5370081524604271	0.0016572911472266664	-8.49411499968328	0.0	-3.6889472730140906
12	15	Adaptive	40.41295814058535	40927.709033727326	0.34810004302142167	0.3478608992718464	0.0026797993441132787	-5.840149728523735	0.0	2.048926835585365
15	18	Adaptive	63.113634690098884	204651.10500839475	0.2923900192702344	0.47885816904747497	0.0017602015726671076	-7.373158959877019	0.0	-3.2021222504701092
21	24	Adaptive	48.54008725491835	295576.2543954902	0.3667102628389807	0.5790994441503775	0.002838635382582913	-7.266557423462258	0.0	-3.15582579144277
19	22	Adaptive	66.78085909395989	7768957.497977998	0.36127697716013957	0.8555148048702653	0.002370583015739611	-10.601366260527291	0.0	-4.6041148675823145
20	23	Adaptive	79.1012608436524	1510337.9631170381	0.2815481441733932	0.6288197276813906	0.0014582169373070406	-9.293984445506222	0.0	-4.036326159578007
14	17	Adaptive	116.16388058059289	2321397.9478120753	0.32742588296999237	0.5439558681065808	0.0015548722010640815	-9.762874526923284	0.0	2.5456470758319494
17	20	Adaptive	71.04461989997142	186768.5674170594	0.30156582790086794	0.49866355689196645	0.0018247826019869556	-7.08234661991157	0.0	-3.0758240559537424
27	30	Adaptive	60.59582179714333	58954.390455267516	0.2718988853194779	0.2917639136549871	0.0015087180699776986	-6.878423154622271	0.0	2.340527744556547
30	33	Adaptive	49.207465189166854	256729.61399290277	0.3419446078403561	0.617913734827732	0.003008174436948333	-7.800901473682459	-6.894596005248452e-12	-3.387888463894232
31	34	Neutral	18.09851655200553	3134.0214997204034	0.24521061907492345	0.10038185543916733	0.0030266518770385854	-5.732802336389453	-6.458167334263421e-12	2.972073494351106
29	32	Adaptive	4.267047637297099	527.6757589930554	0.44516659726477514	0.009274252154909035	0.006512242428847406	-1.4953559862849515	-0.00024113924972981327
24	27	Adaptive	70.98665222534635	168304.05396461248	0.31993201730936127	0.4495402572029693	0.00199604646158378	-7.6395884698610885	0.0	-3.317831116472378
36	39	Neutral	34.743915655958524	10251.51524740193	0.30135343209481186	0.13489356425365853	0.0019020683038148618	-5.122537752730079	0.0	2.511038646419837
25	28	Adaptive	74.56296353645614	251694.59441734795	0.33829073035409274	0.4451016477581468	0.0020018207624432575	-7.183735260245862	0.0	2.496713219827482
26	29	Adaptive	89.65843586727918	549189.8964775234	0.31536640103365227	0.48319055276587325	0.0016534608326757272	-8.031361036278184	0.0	2.5853999636804192
32	35	Adaptive	38.37060392267322	61536.737983574276	0.3556807640097075	0.3815981946712412	0.0026554033370785393	-5.776964212775303	0.0	2.976542600736305
28	31	Adaptive	57.495037950659714	40616.801183002855	0.2780212161290901	0.25491316460792596	0.0015328190277271569	-5.612331038083786	0.0	-2.4374044004541378
33	36	Adaptive	25.318815256280608	11388.292990229531	0.37885926992938107	0.2361252490546094	0.0031193966893232335	-4.158222683309964	0.0	-1.8058931658864503
38	41	Adaptive	16.262087424147317	5558.124252873372	0.33550263107864514	0.20014164904015996	0.003298864185286849	-3.635260837070662	-2.574607194106049e-13	-1.5787737218188966
35	38	Adaptive	24.44183280350858	16263.282896025123	0.3311357901946013	0.4188775166295931	0.004154318743007087	-6.118633885095979	-4.3383348445759986e-08	-2.657288951924588
37	40	Adaptive	20.37589628597833	4845.050179302248	0.3188456999028255	0.08440491215552906	0.0022200763013779617	-3.318336222555171	-3.230749001659258e-14	-1.441135110555406
39	42	Adaptive	28.225340984112563	24161.687344230224	0.31996264740117486	0.45683118685420576	0.0036672303305818913	-5.887864594740562	-7.871144888399199e-08	1.5826305899784325
34	37	Neutral	91.1687837947451	57794.58047781745	0.3030054170344075	0.1343286385830117	0.0013558280769340502	-6.367645745517366	0.0	2.978552442223762
41	44	Adaptive	44.16466811237785	55749.88108172121	0.34355794298824593	0.3698494038262616	0.0025193663260582666	-5.962641056007054	0.0	2.5790128039902087
48	51	Adaptive	42.92157431558285	81027.14540543174	0.3321345099386275	0.43169533769550145	0.0025638218513784213	-6.541829869464035	0.0	2.612029445692776
42	45	Adaptive	31.69712197105961	6960.716866393917	0.32220651923366755	0.03182280480636708	0.0018101108667508143	-3.7500109811851297	0.0	3.7548243775428896
46	49	Adaptive	23.918553933269965	5935.441712372394	0.26698270692044884	0.22791158970267178	0.0028278133677038524	-4.679108461577703	-1.4312995233475578e-12	1.7933951164701716
50	53	Adaptive	130.36971694640442	302902.5541743765	0.27058422715000907	0.3206187356250048	0.001104142907665284	-7.735331904620344	0.0	-3.359411961866787
40	43	Adaptive	47.83086977328752	185921.96521948406	0.3628515235671268	0.5799682615367497	0.003232526088854113	-7.135553402196118	-8.764100556394826e-13	1.9957281296076903
49	52	Adaptive	47.32765389271898	32561.244376890394	0.26599713651786727	0.3251285307800056	0.0017781933784798848	-6.539122079270042	0.0	-2.839904635518698
47	50	Neutral	23.488260623307468	3456.7457383803876	0.21464601926567697	0.05680403697346203	0.002109838530434394	-6.049529455620502	-2.0849988402482178e-12	4.34393789029314
44	47	Adaptive	31.55692549037762	28292.255872084483	0.32598044147836697	0.41457628341276975	0.003193880326662616	-5.591339600525189	-1.4614243150037188e-10	1.7635495583921115
43	46	Adaptive	49.92406721696002	149837.74640226192	0.3769225647918237	0.4981037522141239	0.003014583430115367	-6.52433563811172	0.0	2.561067471590994
45	48	Adaptive	118.04767203720701	6802011.338590215	0.34816564868146005	0.677805854488699	0.0017557421603760278	-10.206637872458222	0.0	-4.4326865067933525
51	54	Adaptive	68.98243477386637	289277.5971285966	0.3247169108736727	0.47349277889413	0.0019373154099343478	-7.38338160810308	0.0	3.0643132714903802
55	58	Adaptive	52.18949808451823	1145741.4198627626	0.3804712491118382	0.771062196690827	0.0034227795269087535	-8.61512082884471	-2.395672549255598e-11	1.8999031304069023
52	55	Adaptive	41.79808440126658	13880.043244653945	0.2889585849702099	0.15972664531435288	0.0017215443478023013	-4.805369803096369	0.0	-2.086945588989269
53	56	Adaptive	23.171957379924574	66083.37126277624	0.41097530222749434	0.6230428006819347	0.005801311802201845	-5.874913093551186	-0.0002821505963601954	-2.551564874637508
57	61	Adaptive	71.90142262118354	109783.3112206446	0.27864481503721034	0.35396054384398923	0.0014612930034343876	-6.812576063894429	0.0	3.0301104013912394
54	57	Adaptive	75.30203834426679	95726.71151056742	0.271221696164039	0.32527455644327574	0.00139119335492963	-7.262993314374107	0.0	-3.154277918532885
60	64	Adaptive	28.9683855104454	33623.79811269417	0.43353498574629035	0.43025323036433655	0.0049227028083835625	-5.35784144080753	-1.730573788147603e-08	-2.3268809801710653
59	63	Adaptive	82.83711968601393	515624.9482540613	0.3387411208079391	0.49504119652341705	0.0019461938647818795	-7.760470094011769	0.0	-3.3703293388045217
58	62	Adaptive	16.701802768128974	5296.035751111961	0.4567750100029196	0.19949649986787724	0.0048101377252109554	-3.502994822695755	-8.507683446961953e-11	3.67424550547447
56	60	Adaptive	104.37444162925931	4282310.5617269715	0.3392405791624935	0.7313874119519788	0.0018450195798470367	-10.056372360533906	0.0	2.2306487977280383
69	73	Adaptive	17.646565871770697	3328.320824120368	0.20422217067255172	0.23679572856379077	0.004587597040933656	-7.706766858783292	-0.00012848363030502994	0.8343640232381762
61	65	Adaptive	55.65337493157899	150533.9045061918	0.3290526485595544	0.4744720695758322	0.002211746424412693	-6.8937045111910775	0.0	-2.993897829081839
63	67	Adaptive	42.18967599265636	41550.283000728174	0.31313034418867175	0.37195181003835137	0.002302260282729173	-5.992489908636083	0.0	-2.602505300181573
62	66	Adaptive	71.74917391125638	1269273.5914399002	0.3447442339491718	0.6381979087490945	0.002093934944952287	-8.820425454229618	0.0	-3.8306621028109067
64	68	Adaptive	47.74715813141545	27152.74064922413	0.2406389586147598	0.30550134019480013	0.00166399014034254	-7.056706492570208	0.0	-3.064688690134092
71	75	Adaptive	44.166451938377215	28520.59651615014	0.34519393702865064	0.24044048511270466	0.0022963485926388665	-5.189034683254574	0.0	3.031817399047265
70	74	Adaptive	79.62463849973066	84280.67866371958	0.22233041054069724	0.323697822696981	0.001085435079057409	-10.814173358433198	0.0	1.025787372850936
66	70	Adaptive	58.36544856606431	265076.812949815	0.3102122147709139	0.6205191873114252	0.002500752123762301	-8.959872944894936	-3.33066907387547e-16	-3.89122337852211
67	71	Adaptive	80.61501650659709	19084780.21295839	0.3300117367675425	0.8708067171086966	0.0019519645302521055	-12.088479223796735	0.0	1.3386943577519792
68	72	Adaptive	64.33244639978665	389423.63681409246	0.31797931860887674	0.609585453034373	0.002270702385597309	-8.347721203742433	0.0	1.5785476990942284
65	69	Adaptive	79.82663393190543	872992.326043407	0.31538222078623895	0.5697950449752789	0.0017092648315254813	-8.555142960863876	0.0	2.5803215370057635
72	76	Adaptive	57.50327570875842	160644.1608447826	0.3020706301690793	0.5491167378229831	0.002341724139885418	-7.8985445281714695	0.0	-3.4302943036519933
74	78	Adaptive	80.21561791320292	1045498.3054200305	0.2988807844550309	0.6029842405779122	0.0016618142131461149	-9.219916946456198	0.0	-4.004159053452207
73	77	Adaptive	70.96875556836335	631023.3312499103	0.34775627043432755	0.6071783214217661	0.002235579144112906	-8.23583441925914	0.0	-3.5767774421531175
78	82	Adaptive	27.99582408361125	14872.395905936986	0.264910734931937	0.3574605073398966	0.0026502588147196823	-6.010237222238244	-6.614475634096803e-11	-2.6102128605763237
76	80	Adaptive	58.46703315121615	118507.20385821203	0.27485824975808865	0.46717552590483485	0.0018654234909003392	-8.544164032501753	0.0	-3.710683291791748
75	79	Adaptive	110.74269620415899	1104098.9510907882	0.28412840174127846	0.501073103864713	0.001287153769876027	-8.842593646107767	0.0	2.3993997186337963
83	87	Adaptive	65.6896689567922	291408.5027767096	0.2965710345450202	0.4921439251383559	0.0016892027429981915	-7.343679058836624	0.0	-3.189319292121212
82	86	Adaptive	51.14311513122194	26529.26093141356	0.35019240282436775	0.20924038666664138	0.0020929409935090296	-5.15301798234698	0.0	-2.237927274881522
77	81	Adaptive	66.46230275214766	45623.43966661167	0.2812836317116648	0.19908925414932965	0.0014057685182831867	-5.836789519688303	0.0	-2.534885480431362
80	84	Adaptive	86.99429772572034	594899.9866424297	0.3089268337965382	0.5076116340940445	0.0016013976191499451	-8.328618302132476	0.0	2.3950590677961743
81	85	Adaptive	159.18752287917067	63931183.586605184	0.30551532241687185	0.8158646015422777	0.0012870980859572573	-12.961108067752036	0.0	-5.628937713176429
79	83	Adaptive	34.39761283197096	41124.95061738755	0.32715885055129557	0.4153989620985198	0.003020056283139778	-5.678499548516335	-2.087219286295316e-14	-2.4661410194107605
85	89	Adaptive	52.77320673367408	638018.7621299055	0.3378423110078838	0.6947158215715019	0.002839149601090877	-8.557881042366382	-4.474198789239481e-14	1.4183703058719073
84	88	Adaptive	125.91763925386533	23882289.591573723	0.28719302145395814	0.8550161127395187	0.0013177818739959354	-12.32461550813472	0.0	-5.352512506762151
86	90	Adaptive	104.93270977266063	1007488.6076635066	0.29180292526040713	0.47829934152194065	0.001275166283125197	-8.799484519220307	0.0	-3.8215675702904686
87	91	Adaptive	51.51663921272042	49818.100828348186	0.3262620906053829	0.34504565250484637	0.002216507884835587	-5.8785249151253645	0.0	-2.5530109323697276
89	93	Adaptive	54.09650071784826	223238.97131081054	0.3681846586553893	0.49962521629724543	0.0026512769598633786	-6.834209784763056	0.0	-2.9680595976918056
90	94	Adaptive	26.879793322777317	58309.243643132104	0.38547351128281737	0.5891513655128386	0.005180065270570565	-5.866303228737911	-0.000653593397411777	2.7013449394815012
88	92	Adaptive	44.715195363743824	56958.95124803154	0.3296593582971806	0.439471877675324	0.0028422375778097858	-5.990573552351519	-1.1102230246251565e-16	-2.601673037221826
93	97	Adaptive	40.75669639692545	25338.108300491705	0.32577201061541766	0.28325097139840744	0.002234761378048988	-5.032893288272717	0.0	3.0316484610637136
92	96	Adaptive	46.127864289283394	81244.46348962269	0.2831070860265231	0.5353801266474159	0.002575466140490338	-7.085562180432621	-4.303002398851437e-12	1.9033544958180486
91	95	Adaptive	35.279184206197606	431066.86103387864	0.43081136942177084	0.754852652824142	0.005499174662979186	-7.7011106548766195	-0.009307198311084473	-3.3485919268077375
94	98	Adaptive	72.45235115462864	58497.29706442242	0.2876039803791612	0.17540605326630915	0.001395195150654815	-6.352968944870105	0.0	3.154976392557429
96	101	Adaptive	97.37139038045942	1652994.2445281087	0.3409533237290593	0.5286677973211433	0.0017536840428374206	-9.028479257845945	0.0	-3.9210187216604604
95	100	Adaptive	92.43729106034144	265902.6170071928	0.3263468339544299	0.40592447993306313	0.001713667888507512	-7.581959932280281	0.0	-3.292803360600879
97	103	Adaptive	72.86219407301954	448830.8260991797	0.28812715441344267	0.5819787645256663	0.001907530229109885	-8.50456174039773	0.0	-3.69348423486025
98	104	Adaptive	15.590102202595128	4657.9769058142	0.3740747439301685	0.19172807323292124	0.0036716645730168443	-3.4379262982667145	-2.622346784164869e-13	1.9234318634226812
103	109	Adaptive	59.45846689238014	363740.5213415549	0.34330484644117826	0.5891921223410019	0.002489599239986609	-7.989916381731098	0.0	2.3103325021240053
100	106	Adaptive	81.4575556858171	310229.19779434014	0.32009625226585836	0.4250372713316201	0.001738066895535438	-7.5682808461192534	0.0	2.7743005176735442
99	105	Adaptive	41.83283973221779	14847.188358098882	0.2591158849325003	0.18785380907775628	0.001582866875412731	-5.347243593000262	0.0	-2.322278385832532
101	107	Adaptive	102.34859956602891	6278157.778185328	0.25298517215696736	0.7833762331278655	0.0011896268976951771	-11.308362353007801	0.0	-4.911159369273761
105	112	Adaptive	104.69461867703636	4876244.465512912	0.30700648067503117	0.6980319524724078	0.0015847366001146637	-10.16730788215973	0.0	2.4910114489291546
104	111	Adaptive	26.860302550315165	16069.919410586126	0.36530489099246255	0.3371118428671011	0.003675641546118931	-4.952004952157656	-1.3209544569379809e-11	-2.150628425085384
102	108	Adaptive	11.265650358553223	4486.494384681192	0.5220941719650354	0.2399638199842947	0.006741648098039289	-3.737500167838923	-5.655720752767227e-06	2.4973584997788874
107	114	Adaptive	80.42221090042244	262315.4533389269	0.3476714897124244	0.42012997808717945	0.001918475869916475	-7.132507268977229	0.0	-3.097608549051644
106	113	Adaptive	37.516985849325685	10711.54263627301	0.24574739840406284	0.13677596957571164	0.0015429408641888334	-5.70837268060126	0.0	-2.479114755832401
110	117	Adaptive	106.82495418994806	3103139.869820525	0.3149972534177472	0.5976246603774157	0.00151072369952308	-10.115207406581685	0.0	2.6190309793905953
109	116	Neutral	43.235776980249014	13660.123148804507	0.2742746802689895	0.11962422117495099	0.001468762243144932	-5.218784957819972	0.0	2.7335761245572185
108	115	Adaptive	99.03298127190115	3829406.5875056363	0.3036971321547301	0.7399995218111269	0.00163778754222157	-10.159124426370525	0.0	-4.412051679341258
112	119	Adaptive	74.50043273968252	157264.20158511077	0.29660193866190526	0.40385613792617553	0.0017213103740584827	-7.0041777442961735	0.0	-3.041875744617394
111	118	Adaptive	122.74994169015535	747648.330142012	0.277712550734028	0.43864888482184833	0.0012455675523556568	-9.06161580691094	0.0	2.5065473769954476
117	124	Adaptive	19.435135388269554	11934.49833430818	0.3083268220087086	0.4246654501948244	0.004563773819856348	-5.673177468753987	-1.932622973891272e-05	-2.463838062812646
114	121	Adaptive	81.37147020192982	993902.9561443598	0.31981871721221533	0.6342576536366705	0.0019034262556470124	-9.0752135396306	0.0	-3.941315162355248
113	120	Adaptive	60.4159077889606	51345.47880727375	0.3004611237344297	0.2877747814105209	0.0016010235317961217	-6.059087317172597	0.0	-2.6314281872180376
115	122	Adaptive	98.72852015488573	529827.1464816623	0.29757240437409077	0.46233371340455287	0.001408705442117718	-8.097589753776095	0.0	2.4068208142692424
116	123	Adaptive	43.52708364770068	30835.469077998798	0.3517050174491103	0.26473672603654674	0.0023997391143392366	-5.2259726344226225	0.0	3.086322745728638
118	125	Adaptive	49.47410592142854	122455.5203098662	0.3174563450476855	0.44549816936634523	0.0021823017140024945	-6.47001938136031	0.0	-2.809893715131874
119	126	Adaptive	96.65947091590415	1692080.2160131987	0.2861171562608954	0.6062567030013636	0.0014592765856409067	-9.67936224279335	0.0	-4.203693610387836
124	131	Adaptive	58.532599455504496	304513.0431830593	0.3335302045215597	0.4940381284355957	0.0020831597001467494	-7.619335577662767	0.0	-3.3090353971480657
123	130	Neutral	26.92209461242836	7357.141783322058	0.3563083528493896	0.12773170734009237	0.002532747762830804	-3.7747152576223697	0.0	2.4790762096456698
121	128	Adaptive	75.00757639872286	201949.47285688718	0.2781606514525979	0.4126663988140104	0.001393403611207765	-7.7520155397991495	0.0	2.490095265486026
122	129	Adaptive	63.705187989531574	106315.60743756752	0.31953932486202585	0.3521517725789119	0.0016767646444920594	-6.370591358178792	0.0	-2.766712673317592
120	127	Adaptive	96.73117202502554	450102.97459680686	0.3122594711486347	0.39723799700411194	0.001476567135708355	-7.798995382840579	0.0	3.0613075370453724
127	134	Adaptive	76.38447218544592	137067.30947966353	0.3132498694190876	0.36440356628934245	0.0017169221663184218	-6.733017208090769	0.0	-2.92411222003346
129	136	Adaptive	60.28722064316665	227649.2372092087	0.3382150720849992	0.4447315497773185	0.001935686782101443	-7.172206035036157	0.0	2.655164266274249
125	132	Adaptive	121.6531715912007	943136.5106930067	0.2725719834781028	0.4546601475236555	0.0011054408273760159	-9.003867210401935	0.0	-3.9103298452671864
128	135	Adaptive	74.97444564030042	549742.88268844	0.2924656199372268	0.581612326934465	0.0017025704114811077	-8.113330662342223	0.0	2.227843793762559
126	133	Adaptive	98.00362921489386	1112702.662856891	0.305572437373819	0.5913222016192683	0.001698975452534485	-9.01443244933509	0.0	-3.9149182702358445
131	139	Adaptive	62.03771076948182	2605665.8473923435	0.36880568294726673	0.7878104453112477	0.002825167360865067	-9.53959200462293	0.0	-4.14299216721612
