listID	BCID	TAG	k	a	b	s_mean	s_var	log_normalization	log_prob_survive_cummulated	 log10 Bayes Factor
59	64	Adaptive	24.484271724137596	19972.21476316411	0.5799000265380028	0.4243193596492103	0.0049913923636445805	-4.337686301977626	-1.730573788147603e-08	-1.883833232691992
55	60	Adaptive	105.70338516903703	4584862.378553847	0.37898486222627564	0.7246590410843466	0.0014710281924076437	-10.354030708885476	0.0	2.1013774195465156
58	63	Adaptive	82.05006314790087	374944.4211172456	0.4124283127698504	0.49701175091065813	0.0018072298080901532	-7.917642546681736	0.0	-3.438588467706288
61	66	Adaptive	71.71794500083716	1139467.468921782	0.4192163856778936	0.6327591650613978	0.001955830078682821	-8.707823866924072	0.0	-3.781759854790561
65	70	Adaptive	57.56001762498301	276264.0498292177	0.36649802089154854	0.6342357697209078	0.00205025849847632	-8.92007095924561	-3.33066907387547e-16	-3.873937595785815
63	68	Adaptive	37.32574290927576	16529.148829111116	0.27409700715264324	0.32772214507674324	0.0013901769440156908	-7.536235131971317	0.0	-3.272945332140568
68	73	Adaptive	11.208478232086314	1897.2256146545722	0.26664245590665026	0.2659799978476584	0.004101178784173542	-4.989449253259227	-0.00012977705911612213	2.014479503166839
62	67	Adaptive	36.269080731487975	22006.591496536443	0.3937587381817263	0.36633898355611205	0.00216500111978993	-5.259746910601232	0.0	-2.2842790594817917
64	69	Adaptive	82.17710021240818	726351.5026928443	0.37420853596958986	0.5703503954809932	0.0015215946313998745	-8.965233206966964	0.0	2.402221606040846
69	74	Adaptive	67.6957128956679	50838.664994481296	0.24243166134044586	0.3410215802960644	0.0008224505762073344	-8.881138131871163	0.0	1.8652939050714301
67	72	Adaptive	61.44638711024893	362546.224448504	0.38419252648902286	0.613810664628153	0.001966428183034862	-8.333799453383458	0.0	1.5845938384535658
70	75	Adaptive	33.31612735459648	12483.33666449405	0.4117791252902779	0.24277834858513442	0.002073434587485918	-4.758531618656837	0.0	3.2187825044445018
71	76	Adaptive	54.92663558612695	136880.38438229548	0.37838735533646767	0.5564549727500665	0.0022019999209597777	-7.404284719835332	0.0	-3.21563999626505
72	77	Adaptive	75.6675501019705	565050.8022174224	0.41689802949807575	0.6074522292574156	0.0020184643054576156	-8.658906794050974	0.0	-3.7605154399709155
66	71	Adaptive	79.71321433441354	28824453.95920066	0.3921166540972099	0.8710427429607258	0.0017230442169186894	-12.584439472719186	0.0	1.1233015584015955
76	81	Adaptive	52.732587898284756	18607.19863160697	0.33132384139492016	0.2022243955309328	0.0013014845837718398	-5.799158556782502	0.0	-2.5185425608926666
77	82	Adaptive	19.448188549130258	8243.620842865635	0.3568280580804693	0.3600638876025206	0.002593510733398827	-4.433513687641298	-6.614475634096803e-11	-1.9254505300138793
73	78	Adaptive	79.4370816070056	983577.4438479625	0.36039573057107643	0.6090367236340292	0.0015293258487380924	-9.576557624924568	0.0	-4.159046132133252
78	83	Adaptive	28.385272834654327	25228.417292014634	0.43467674032974213	0.4157223330169527	0.00308854895844215	-5.216664428206537	-2.087219286295316e-14	-2.2655685751110908
81	86	Adaptive	33.19647468790079	11366.449840264013	0.41992834355084296	0.21462667841178817	0.0020040483305576316	-4.8418597937554235	0.0	-2.1027929905771976
75	80	Adaptive	56.184941256873934	93102.28820536344	0.31922754921488394	0.483105834134927	0.0015370806797766097	-8.134007604981132	0.0	-3.5325546186023913
74	79	Adaptive	110.5988974335224	813267.2389518518	0.3367253208575728	0.502301040981385	0.0011542883796316055	-9.090259272988085	0.0	2.2918399035225647
79	84	Adaptive	84.45916144989882	431890.02540460863	0.377897745097027	0.5065670267034865	0.0015025385334541013	-8.092492679015287	0.0	2.4976071229519365
87	92	Adaptive	36.62120255708635	36736.54919860431	0.4175216088442706	0.44064055590663365	0.0026606824408897983	-5.8376866883596215	-1.1102230246251565e-16	-2.535275115834652
82	87	Adaptive	60.60864000171864	202755.92743791916	0.3602574282524225	0.4901884275454078	0.0015557160956614518	-6.942397356064113	0.0	-3.0150448629183697
85	90	Adaptive	105.03276184767425	676876.1941266545	0.33286958266279604	0.4755010341923303	0.0010921818125381076	-8.588120754366436	0.0	-3.729773453540136
84	89	Adaptive	50.03340019109609	678110.447204459	0.40184591306689343	0.6939935445994031	0.0023574510795457905	-8.725594207195638	-4.474198789239481e-14	1.3455334038440312
86	91	Adaptive	43.89887975665509	28201.744530294636	0.38534054587596006	0.35110136341703185	0.001978900899287359	-6.083013351086308	0.0	-2.641819131720592
89	94	Adaptive	24.439671510019828	43496.201991620816	0.4974399468878577	0.5710038549032501	0.004603657301709535	-5.371615134206185	-0.000653593397411777	2.916185249199864
88	93	Adaptive	51.99085313854148	145926.37213434497	0.48584694004766044	0.4889556346268284	0.0028212477865450234	-6.429368640849228	0.0	-2.7922393228426303
92	97	Adaptive	29.54691107410738	11837.143089025469	0.36442500853052306	0.28256491692904656	0.0018424963992724152	-4.8799702019346505	0.0	3.0980621136159505
80	85	Adaptive	165.9863583827356	83641680.56784281	0.336717969554768	0.8128144778887104	0.0010390817394312923	-13.343991322770384	0.0	-5.795221798044053
91	96	Adaptive	41.56024419560645	62384.36499891113	0.35301789618597923	0.5346717561269101	0.0022268410926658206	-6.725688645611993	-4.303002398851437e-12	2.059645586173665
83	88	Adaptive	126.64568012436281	35865055.81029241	0.3731768422092503	0.8571940861486999	0.0014035092849802504	-12.64787036742211	0.0	-5.492900308399077
90	95	Adaptive	33.86939724999449	456701.7657975052	0.5731337996214462	0.7403826980000942	0.005461020408345261	-7.45714528652499	-0.009307198311084473	-3.2426391135571304
101	108	Neutral	8.029028675140744	2142.485547373591	0.5320880467086951	0.25019248425594753	0.004734087218966026	-3.266205782566466	-1.0386312568998318e-05	1.8278566516591273
100	107	Adaptive	97.43241039832643	8040665.223374692	0.3082181406971654	0.7842994470381095	0.0011177310560962612	-11.39709363613209	0.0	-4.949694875906834
98	105	Adaptive	26.22427901759079	6312.880062118993	0.30031169682460956	0.19598469644457672	0.001384475073513295	-5.06044517176832	0.0	-2.197723414072935
94	100	Adaptive	89.21700237558537	151250.2030536401	0.3933697275473758	0.4012909944825328	0.0015769686929725981	-6.641792610129787	0.0	-2.884493880525163
95	101	Adaptive	99.41408968938369	1181181.0723965499	0.41121263298732774	0.522616366264824	0.0016557153768702372	-8.638337476504677	0.0	-3.7515822988640433
93	98	Adaptive	59.83594598634748	23109.97821910863	0.3332778988495	0.17957955391726904	0.001244607208328718	-6.022597170524862	0.0	3.2984550311321543
97	104	Adaptive	9.912352237300192	2125.293292284789	0.4262969549413411	0.20435592107520298	0.003275188745404115	-3.582830795159218	-4.860916015405526e-07	1.860500428912514
96	103	Adaptive	74.47346441033672	412148.8799271358	0.37263876073908064	0.5899160514113546	0.001877785829888792	-8.957106004274067	0.0	-3.8900217114787123
108	116	Adaptive	26.027299418776312	4844.313278293636	0.3089467539144173	0.1233796963663119	0.001297295648226494	-4.42266678851604	0.0	3.0793258524288354
102	109	Adaptive	60.47866767111829	306213.85476618464	0.41460086410033264	0.586238463734833	0.002224361985426236	-7.7065332688348684	0.0	2.4334042243194043
103	111	Adaptive	19.545840664085123	8141.70375052205	0.4265989190982314	0.3348315680656694	0.003110692034698962	-4.4484590001090565	-1.3209544569379809e-11	-1.9319411967259574
99	106	Adaptive	74.4658013409124	196739.24899196438	0.3772879146061783	0.42749837551702874	0.0015620369859912198	-7.881134292342349	0.0	2.6384299923344385
107	115	Adaptive	101.62361426913735	4663135.870246533	0.3408361681580586	0.7445464855128643	0.001330759670873995	-11.179943583276817	0.0	-4.855387806206791
105	113	Adaptive	16.58055619999315	3300.186691159714	0.3232096226868418	0.126524240943184	0.0015357407840445824	-1.9621343629547519	-5.551115123125785e-16
109	117	Adaptive	105.55080247740882	2735067.632330461	0.3561132456880799	0.5979861897378486	0.001270484503803438	-10.203987957391085	0.0	2.5804740760737417
106	114	Adaptive	72.80795916828494	150130.90877154152	0.4148497504084926	0.4135505002450642	0.0017406058336981672	-6.580789478367501	0.0	-2.858000557021985
112	120	Adaptive	48.728122312514856	24158.26079092189	0.36373280305653016	0.28779080882963437	0.0015016429075522808	-5.691224526599816	0.0	-2.4716674071747473
111	119	Adaptive	68.50705736093639	95029.27028095305	0.3458981576092722	0.40480027422554093	0.001478133037377016	-6.862565656495734	0.0	-2.9803743963148643
104	112	Adaptive	107.72426835822874	5247220.693149636	0.37322090623413645	0.698370019191734	0.0014924101757727059	-10.324204273839799	0.0	2.422872211791969
113	121	Adaptive	80.13222157603124	920702.4545096599	0.3662990254002471	0.6322111056537558	0.0015837139989144614	-9.059763861304377	0.0	-3.934605452310989
110	118	Adaptive	124.8668465668439	481728.4843427882	0.33507578197509424	0.4395358970288675	0.0011597989669103884	-8.706551577766602	0.0	2.6607498124340654
116	124	Adaptive	17.14706122978638	9372.193466044802	0.35571246793674327	0.4494572819709383	0.003526070857203409	-6.145189976599518	-1.932622973891272e-05	-2.6688304903592757
117	125	Adaptive	46.31998076689802	74762.8791722742	0.3543377936393234	0.4398880502043852	0.0016955012897802244	-6.381401151619714	0.0	-2.7714073069594987
115	123	Adaptive	31.853326361624575	13767.992906731926	0.4180414165790867	0.26377120584149205	0.0021254705173822776	-4.6749759029064215	0.0	3.325617585772852
114	122	Adaptive	90.71597378968306	361039.10234218714	0.3704842978263297	0.4640060296598295	0.0014171097817684104	-8.222692901290161	0.0	2.352489207635155
119	127	Adaptive	97.43086080232426	263466.6563446536	0.37254302548944285	0.3967979947320595	0.00136613462203182	-7.554609462251597	0.0	3.1674429938120134
118	126	Adaptive	100.20991719127565	1613543.7738968614	0.35545771971784174	0.6126143337723949	0.0014196266692988193	-10.40609651299674	0.0	-4.519310293747155
121	129	Adaptive	51.05700254042958	60104.840827532375	0.3679121481126999	0.35699471533963806	0.0014861432308877537	-6.959601295902188	0.0	-3.0225164390570414
122	130	Adaptive	14.655526479190668	2867.7088789332975	0.3852619046316659	0.13855132789139135	0.002104800642689836	-4.176325624837711	-3.275935078766815e-12	2.3046590432874865
123	131	Adaptive	52.81148234851134	209017.0301677709	0.3884493791438227	0.490356917717331	0.0018031391332058717	-7.48775739566832	0.0	-3.2518917187690155
120	128	Adaptive	65.23063005622258	128785.03867391017	0.3285316085221964	0.41722924986796306	0.0012447256280634378	-7.6419956220621525	0.0	2.537876308658654
129	137	Adaptive	31.620078213914397	5733.23465408031	0.2903117689091658	0.07635992228259322	0.0009817878126229381	-4.818778541406557	0.0	3.5320068337975976
127	135	Adaptive	75.52778141460587	445322.8619857549	0.34290777022068036	0.5768276036490078	0.001432248202235734	-8.090065366594763	0.0	2.237947783325528
124	132	Adaptive	119.76631531181727	647564.902245257	0.3055016546702559	0.4582803420205675	0.0009177540508311685	-9.350288987524703	0.0	-4.060778911482722
125	133	Adaptive	91.91196165184132	962989.1522852128	0.39706517486542436	0.5910202448271462	0.0017767969914153304	-8.701996918661951	0.0	-3.7792292433139862
126	134	Adaptive	65.01004336938432	72779.22569633999	0.4037314017357907	0.3613361809715521	0.0017819271290149743	-6.018454146997868	0.0	-2.613781425628917
128	136	Adaptive	57.479449533489614	139245.8629828633	0.3813974452011758	0.43926626955488235	0.0016002267357481444	-6.94979505828414	0.0	2.7517561261923627
133	142	Adaptive	57.66128562240144	350776.0826981101	0.4703187039886028	0.601110324418852	0.002689914778952817	-7.490056683247225	0.0	-3.2528902866768425
130	139	Adaptive	56.51801382478119	3361776.070189809	0.44664958239348374	0.7880616390779593	0.002604367354161159	-10.044083085947788	0.0	-4.36208986000491
136	145	Adaptive	16.549320299877603	3683.1903625193545	0.36501304798803597	0.15528283878686786	0.0018350094050675462	-4.268175433641558	-1.3955503419539192e-13	-1.8536450386256083
131	140	Adaptive	112.91057504075782	1008947.460094725	0.4157786043828951	0.48929322168654726	0.0016283537333736497	-8.349163100657252	0.0	-3.6259954631256894
132	141	Adaptive	88.72439363993422	2778894.9226991846	0.34309424691134605	0.6974593411927864	0.0013783420301662914	-10.175210130031306	0.0	-4.419037611678666
134	143	Adaptive	12.998227006532446	3380.304078339371	0.39308853779391284	0.25218458433866275	0.0029123789704140206	-3.7563834515862458	-4.15589784808797e-12	2.799361102886378
138	147	Adaptive	20.372576993871455	6675.113864723548	0.2931983763596393	0.32134612858216144	0.0019732501567211857	-5.955002242773687	-1.498801083243968e-14	1.609890813705904
135	144	Adaptive	78.56514008339069	345060.3521132522	0.3822378892445448	0.55657304675106	0.001765308561533233	-8.437157113030066	0.0	1.5752924227814173
140	149	Adaptive	47.577904703744736	46932.92065898997	0.40816026039960474	0.3748211873356377	0.002034121680099669	-5.942225937359376	0.0	2.667863766615844
139	148	Adaptive	19.12843843435561	4125.2107969840545	0.46633391097413335	0.15044363664091362	0.0023020204921052646	-2.0210128140812578	-1.2313483566125192e-12
137	146	Adaptive	116.69896957974719	262040.71461729615	0.2782381503246221	0.37584744785906016	0.000843179425862612	-8.288105491302215	0.0	-3.599478480304592
150	160	Adaptive	21.402927197667108	6572.4898103413525	0.3246092812466761	0.26393522247558876	0.0018329860710787408	-5.287152695829651	0.0	2.521399504390909
142	151	Adaptive	58.641727207247776	76176.11552104454	0.4261005511302819	0.36964179020796417	0.0019385527844308313	-5.8960571848786465	0.0	2.9028042181562066
141	150	Adaptive	72.57761757835951	106466.41659242845	0.3742647982468484	0.41412715974787023	0.0015903795513164255	-7.072621264233738	0.0	-3.0716003876483136
143	152	Adaptive	93.98119074419307	2836612.329153231	0.3211717993816913	0.7127900481534256	0.0012047555640728913	-11.201458840918765	0.0	1.3002993181230997
144	153	Adaptive	26.323933213865413	18134.452173897364	0.376213568990543	0.40098151919725605	0.002424890148376246	-6.4221247372002805	-1.2567724638757562e-13	-2.789093335460508
145	154	Adaptive	13.28535593699795	6178.293587067218	0.5375005606141635	0.3078164318527134	0.00444981616280984	-3.184650543354611	-6.257003805924019e-10	3.461221678561563
146	155	Adaptive	89.4554495380178	615952.0191418285	0.39476774437338896	0.5155502165901144	0.0015774266699413492	-8.432331740523622	0.0	-3.6621151444870526
148	158	Adaptive	42.90069827384758	71497.10641390258	0.45006508710559134	0.4761225056750913	0.002645633435689022	-6.375745108414655	0.0	2.191738751644297
149	159	Adaptive	43.838132614317594	43231.10435968123	0.3081487736322904	0.45983023804428014	0.0016057910457667217	-7.461264176207392	0.0	-3.2403858597492827
151	161	Adaptive	38.14135707332482	17492.80199776248	0.2954882727993525	0.30987177299555807	0.0014584749121252353	-6.446583837691968	0.0	-2.7997157878363104
153	163	Adaptive	20.82317918513471	9912.811382076476	0.42238026559443576	0.3479799104727576	0.0028481434214170853	-4.508286262628408	-1.5254464358350815e-13	-1.9579238466998186
147	157	Adaptive	79.55603528443112	205497.39655495228	0.3944231482563124	0.42055029547705053	0.0015607558738911307	-7.147343212468591	0.0	2.973349166490446
152	162	Adaptive	17.286347998010015	3737.3731577542962	0.3589734822328606	0.1799579380800831	0.0019371993714517052	-4.534155605157903	0.0	2.5926042867663326
156	166	Adaptive	47.91217170394639	36017.8878878225	0.3324075295714321	0.36013422823935554	0.001537540722188263	-5.822178259304636	0.0	-2.5285398906730836
154	164	Adaptive	37.716373172478065	31924.518085172516	0.35465596603944183	0.3943017856051626	0.0019330800110766377	-6.20244750299528	0.0	-2.6936887248454537
158	168	Neutral	4.0283060826915085	705.0250729987745	0.45469599054329835	0.18757515026563876	0.006599149495217938	-0.9501305675643796	-6.333319095153013e-05
157	167	Adaptive	47.78054304894981	83192.6944014227	0.34083028565564133	0.45347155658311766	0.0016076205754196316	-7.288352205453391	0.0	1.9640569480326535
155	165	Adaptive	47.08289960749596	41236.96117374728	0.38424411410160214	0.3856563827545189	0.001886732455483894	-5.903701111724228	0.0	2.1476479081131834
160	170	Adaptive	59.99507636085907	177066.95855720714	0.4650984522551322	0.5135172353540776	0.002537920472574568	-6.999252528142315	0.0	-3.0397367504195927
162	172	Adaptive	76.10081615873493	74280.2403863366	0.35630687487057927	0.3246629169025828	0.0013185709099011352	-7.2722128632398	0.0	2.784860287062756
164	175	Adaptive	49.44577796774554	63312.0919366087	0.3510901677959801	0.4272298316060484	0.0016260701751727575	-7.134327686226045	0.0	2.2928517521019005
159	169	Adaptive	44.357403340166144	37055.69293041666	0.4011000958398749	0.35834801610270506	0.0020185778945037663	-5.885985392321431	0.0	2.4969196981078126
161	171	Adaptive	71.59253829880414	535765.0555917119	0.30019042353447384	0.5973677165488294	0.0012405289161496597	-9.71987917498626	0.0	-4.221289890462866
166	178	Adaptive	22.099763865642704	5978.740088900483	0.335607595473458	0.2272086140107267	0.0017267690248983988	-5.057414706035349	0.0	2.7140342375054125
163	174	Adaptive	46.51376780129746	26793.599842612413	0.36283283469831135	0.30366619330700406	0.0016146034693985151	-5.512672683753218	0.0	-2.394123327092813
165	177	Adaptive	69.87543797341772	376256.9830098962	0.38239902324812647	0.537673683434578	0.0018414047561487467	-7.832717130862011	0.0	2.830127999316663
172	187	Adaptive	24.744514892911063	4965.908513345754	0.2821738005229761	0.13791136393455886	0.0011942674601857664	-5.104270528242676	0.0	4.151856443429907
168	181	Adaptive	11.795410285464747	1686.4149374260567	0.29639858593114743	0.09100975521854598	0.0017259568503971896	-3.59265421916167	-5.5516702346535056e-12	2.9409234430099622
173	188	Adaptive	31.465108007672523	23874.12700504213	0.38832594124926323	0.4104643888685543	0.0022336631351257603	-5.535473634623438	-2.1094237467877998e-15	-2.4040256542378975
175	190	Adaptive	33.54395793173491	7465.457859473643	0.3375750453686556	0.13462110382839032	0.0012981521444937057	-4.41044045768022	0.0	3.071417761149742
170	183	Adaptive	69.05693699172588	65929.33872664154	0.33847682272767776	0.3653905564208412	0.0013628162027926008	-6.834425537050379	0.0	2.2329501014462405
171	186	Adaptive	88.21091408950218	728746.6515617905	0.3682219305138432	0.5160881351603369	0.0013607556900244208	-8.576122099914603	0.0	2.9557856350875795
167	180	Adaptive	51.59932901511837	1739553.8172588986	0.45324492089542456	0.7817815494019057	0.0031187804548036	-9.331625921182937	-2.3949731087500673e-11	-4.052673644765501
176	191	Adaptive	49.02870271741715	17998.69705027629	0.35921228704363484	0.19194838241755238	0.001394820557443618	-4.891467442638493	0.0	3.6094375769622338
180	195	Adaptive	9.043214032676296	1216.4698714135916	0.34155171505075776	0.07885902215013975	0.002112254078056701	-3.4516565985570176	-1.100969731696092e-07	2.100102407733536
177	192	Adaptive	71.70251344971257	4306474.192740212	0.3143763493787626	0.7938919876810443	0.001329033231996991	-11.300633909675003	0.0	-4.907802948980625
