listID	BCID	TAG	k	a	b	s_mean	s_var	log_normalization	log_prob_survive_cummulated
170	170	Neutral	34.64750727231607	45276.36068312153	0.40335976975361376	0.49503946545428446	0.05595574353378766	-6.252694101722374	0.0
169	169	Adaptive	37.68267721642998	43450.878304260536	0.36868915214139475	0.31444701234166467	0.045526133526333855	-6.157818989259321	0.0
176	176	Adaptive	1.2245191825309518	103.75023870069137	0.45957696449805663	-0.22155921563760098	0.405333303750295	-0.516363695986576	-7.1036060759604105
173	173	Neutral	8.345162895816614	2110.2584938108757	0.5135990750525404	-0.16783038685732737	0.12716615341859952	-3.0356607511214833	-2.2591549974021244e-05
177	177	Neutral	45.60841052414489	94526.42308059327	0.4048623751466775	0.6177515802995323	0.05186479551808893	-7.153557124215505	0.0
174	174	Adaptive	51.2046184679522	70386.56678114638	0.4481142660376135	0.3892828320203057	0.05970857929087426	-6.2098244756658385	0.0
175	175	Adaptive	33.728543347260825	40990.53921296879	0.3755470066628459	0.41046723104203403	0.047820970850310666	-6.320096488636715	0.0
179	179	Neutral	14.765080787116544	11228.365690180504	0.37356062872083806	0.3941269230556721	0.07282632890189727	-4.95129791469955	-2.1031676402652003e-10
180	180	Adaptive	19.2251719586705	41671.444895170236	0.3049853257161212	0.9834639890195056	0.05102943939127823	-7.657173560003955	-2.4095503370637455e-11
178	178	Adaptive	35.09223477394135	20662.904290105846	0.41779390341813166	0.04248954440207487	0.055615050426853704	-5.090456256694876	0.0
181	181	Adaptive	40.2115447682933	26185.1240585733	0.4451608938795984	0.0045010224617221956	0.06120519433755535	-5.15142430043302	0.0
183	183	Adaptive	54.27613195716647	58318.49446369578	0.4459552688860697	0.19686717533543666	0.05956980506464986	-6.084634207061459	0.0
188	188	Adaptive	20.24128119189591	17061.308884189544	0.37355420209829626	0.3857132742940461	0.0592365805900348	-5.3864445760713835	-2.1094237467877998e-15
185	185	Adaptive	4.2161630318802175	302.9084801079679	0.7306789977818622	-0.9263441442530391	0.18652220317758045	-2.1021893214231233	-0.006780900921976032
184	184	Neutral	2.5138853667834584	249.46953723576058	0.7491007503568291	-0.7567421489716607	0.22658634570792147	-1.64275092978018	-0.07761101440407175
187	187	Neutral	52.83818012465325	55319.20134725386	0.414861671788125	0.11728853716473521	0.05227571072523301	-6.068812165914929	0.0
192	192	Adaptive	32.24330440146297	36300.63642184925	0.4011355818364056	0.4261310896063756	0.05466295351558391	-6.047282124417366	0.0
189	189	Adaptive	44.045537789176194	141762.05231824354	0.41146922128084984	0.8306561581457994	0.05293201988070864	-7.900246139302587	0.0
186	186	Neutral	66.51477592660532	184247.817079414	0.38688110339420034	0.5170795196307841	0.04410316807236839	-7.647492327715561	0.0
182	182	Adaptive	68.90125250073574	322713.1889648708	0.40382651011279935	0.6585647677853702	0.04744997403305119	-8.19121864599542	0.0
190	190	Adaptive	62.915510909036065	68481.31292937232	0.41269223425866924	0.00500899224383276	0.05014518582776526	-6.240228235813468	0.0
191	191	Neutral	70.46003685000578	125043.82206219723	0.41121531590217064	0.2185635050383178	0.04860980780258882	-6.7770846125193325	0.0
200	200	Adaptive	54.134128033584375	44791.49225440183	0.4232134234144869	-0.005826340427162444	0.05340222382294806	-5.741206972783303	0.0
194	194	Neutral	15.644938433305072	13140.641984250784	0.39398909326061454	0.4983947673240868	0.07316827361274832	-5.324755482017481	-6.181509750425722e-10
196	196	Adaptive	41.27016026666797	46703.614079775456	0.439676658523835	0.3433913187383523	0.060607423009113745	-6.049832209021261	0.0
195	195	Adaptive	34.84870333827892	20494.12819908246	0.4589991141746287	0.005398323151395486	0.06779349627983071	-4.780753995930091	0.0
198	198	Adaptive	39.00227558722627	61320.32628144366	0.38598060836099235	0.5348645790989395	0.049176097487403786	-6.72594894106106	0.0
199	199	Adaptive	16.88540713791387	24383.40242812573	0.3773630806873534	0.7374221248142576	0.06425457064981009	-6.206326710180708	-7.306666383311494e-11
197	197	Adaptive	38.331293194016226	50496.91757091226	0.4064764471213943	0.42166196662952227	0.05440850273330941	-6.379487641523146	0.0
193	193	Adaptive	69.8499174221057	146000.62705357507	0.4158878322724838	0.3455355962214562	0.049540573874716214	-7.014870128308277	0.0
205	205	Adaptive	16.596706414884988	9621.513785764819	0.39650801178268863	0.19514446586476913	0.06849620964605072	-4.523791563480637	-3.048742370135973e-10
201	201	Adaptive	22.719715366952638	15958.648912532233	0.40086824999900145	0.25282616913958345	0.0609130499087623	-5.133845246721324	0.0
204	204	Adaptive	44.495597178316515	37839.48786618383	0.41875628728281034	0.1390846693316762	0.05536809425778792	-5.720530049583103	0.0
212	212	Neutral	14.35792929847776	5375.845498985616	0.4194951771158819	-0.04217545830791804	0.07460618638985966	-3.8798620337044314	-4.3498193945136464e-10
203	203	Adaptive	69.02531414122465	125673.91417608249	0.4096597980202251	0.3467184795980269	0.0497414086932038	-6.928265186748373	0.0
207	207	Adaptive	31.8826524857188	34984.76382501613	0.3953641646623719	0.35421805176287446	0.05486356416715464	-5.788845200881813	0.0
208	208	Adaptive	50.671753522748965	46177.220613253354	0.4406105073655503	0.0232043227419362	0.05622771672844905	-5.6711608799996265	0.0
202	202	Neutral	59.556714226493206	152430.96345983242	0.40387565899135497	0.5746605030102432	0.048435350117004936	-7.435957415769039	0.0
210	210	Adaptive	16.379860565529803	3869.820354402761	0.5161391674431363	-0.3794912337845924	0.09400012749761265	-3.511359231841748	-2.8068012398163543e-09
206	206	Neutral	44.70225871653038	36085.141618895905	0.4222922839910273	0.06595673839744659	0.05365478606134593	-5.6140982543613855	0.0
209	209	Adaptive	68.059138789127	74208.31984958595	0.403090607173323	0.012458666198376486	0.04809886427375096	-6.346577308825921	0.0
211	211	Neutral	59.48378872057464	78308.44320950934	0.39390177506444546	0.1642455746333521	0.04552340246874737	-6.460045762580741	0.0
214	214	Neutral	26.593745612034347	10462.972820681201	0.4218685864307819	-0.11530202379487796	0.0638662037014875	-4.523220051606152	0.0
218	218	Neutral	30.848790837840067	10341.060438671753	0.45870127379166303	-0.30123210409494877	0.06626285651160388	-4.295900728272238	0.0
215	215	Adaptive	15.47864120276731	6101.691799201227	0.41891411038387577	0.0178547280709868	0.0730297768949362	-4.106610564109437	-2.2539969890798878e-11
219	219	Adaptive	35.3784797319973	18180.379030744716	0.4529257839555081	0.018957131380079623	0.06543110428169464	-4.828195639716835	0.0
213	213	Adaptive	60.19121726727676	75178.01705061166	0.42071324582075925	0.13474285717331622	0.052176011216955996	-5.89517974775995	0.0
221	221	Adaptive	14.99969726965208	4897.101986523384	0.45840189099980755	-0.10673379877551915	0.08633067586988351	-3.7213186388204393	-1.7813155411039788e-09
216	216	Adaptive	49.48564658761062	28256.25839146348	0.4392049042077218	-0.19243680864673093	0.05663431396832602	-5.375391799706406	0.0
226	226	Neutral	36.88738410204149	30430.47382664022	0.42616027541578333	0.21497203682028904	0.057997866397288746	-5.532323317311722	0.0
217	217	Neutral	76.93895383466747	89531.32995488313	0.453646677545842	0.009033832099272004	0.05708453413555533	-6.328589543437413	0.0
220	220	Adaptive	71.48514420207086	94256.33068237618	0.40052321261796936	0.1239916207877704	0.046771720573482785	-6.567532583681665	0.0
